name,company,area,min_salary,max_salary,description,link
前台实习生,卓正医疗,成都·武侯区·石羊场,3.9,4.5,工作职责:1、负责协助客服助理做好现场客户服务及管理，如接待到店客户、引导客户填写信息、介绍就诊流程、诊所环境设施等；2、负责按需向客户介绍诊所业务范围、会员制度、各类优惠活动等，并协助客户自助购买会员/套餐、参与活动等；3、负责协助诊所现场物料、环境卫生及安全、非医疗设备的维护；如宣传栏、书报架、等候区宣传物料的管理，巡查环境确保诊所整洁、安全等；4、负责协助客服助理做好文书准备、整理工作，如流程单、客户登记表打印及管理等；5、协助完成诊所同事交办的其他工作，如开闭店、其他非医疗性质辅助工作等。任职资格:1、25届或26届大专及以上学历毕业生；2、计算机操作熟练，熟悉excel等办公软件；3、有良好的团队合作精神、沟通能力和学习能力，踏实努力、有责任心，性格开朗；良好的客户服务意识、现场应变能力；4、每周需出勤3-5天，实习3-6个月。根据实习表现可有转正机会，实习3个月以上可开具实习证明。工作时间排班制，3个时间段：8：00-17：00、8：30-17：30，9：00-18：00，每周休2天但不一定周末休息。,https://www.zhipin.com/job_detail/8fcf8a335c0bf7e61HB-3N69F1dV.html?lid=4WmKvkdU3Ra.search.34&securityId=j6Fbkf-WzNhhk-N1Q6s6E7rLL4_agk8iWGn28nyRtPkUSwQ1vVzYVJ9Na5V60JojvFY0_TBL6iAlLQh4z1llNoS_TzvMu0AFXdMcMyc9bmfqAIM8PPoeMkNNwPBssMXHtQ9zHzsoVSbaMyyi6SCVqWZ_&sessionId=
人资实习生（招聘方向）,第壹街舞,成都·武侯区·跳伞塔,3.9,4.8,"【我们能给你的】1、行业前景：高速发展期，政策支持力度大，一个改变行业的机会；2、公司平台：已获得三家一线资本投资，公司年度增速100%，未来全国10年50城1000校；3、团队调性：友爱活泼的年轻群体，多才多艺的小哥哥小姐姐即兴freestyle，如临炫酷帅炸的综艺现场；4、工作氛围：扁平化管理方式，没有“总”，没有“哥/姐”，积极热情是我司一贯作风；5、日常福利：转正后带薪年假、节日福利、生日福利、超多节假日小礼品；6、日常活动：定期的团队建设、年度出游、读书会、丰富多彩的素质拓展活动等；7、专业培训：新人训/岗前训/第壹大学系列训练营、、、更快地适应工作和节奏，更好的学习氛围和成长空间；8、内部福利：亲友团学舞蹈（街舞、中国舞等）更轻松，福利折扣拿到手软。【我们需要你】 1、进行需求岗位的简历筛选、电话面试、一面邀约工作；2、进行每日个人工作数据的整理统计及日报；3，进行个人招聘台账的记录。【我们期待这样的你】    1、24届25届，大学本科（优秀者可放宽），大学期间有过较丰富的学生工作或社团经历；2、外向开朗，喜欢社交，表达能力出色；3、有目标感。【工作时间】1、周末单双休，月薪3000，按照实际出勤天数核算；2、10:00-12:00,13:30-18:30。",https://www.zhipin.com/job_detail/a813408acee8c66e1HR82t28FFpR.html?lid=4WmKvkdU3Ra.search.81&securityId=pnIMweE2YoSAC-h1z6QVSWsnqyJUbk02aJbdCO2rMNzeX8OX6dYBOin7nHbmbmBOt1SNI7XFbCReuJW_zLROONLW7oKC84Ij3GttPKv6mYGbEp8aqg~~&sessionId=
人事助理(实习生)-无责近地铁,四川天怀创新,成都·武侯区·九眼桥,3.9,4.5,"只接受长期发展,不接受只实习,不接受两人及以上!!!!!!!岗位职责：1、通过网站邀约求职者到公司进行面试；2、人员的接待，登记，及时跟踪回访，不需要外出；任职资格：1、不限学历，不限经验，年龄18-25岁；2、性格开朗，心态积极乐观，学习能力强；3、服从管理，有团队精神，责任心强，吃苦耐劳，勇于挑战高薪；4、热爱电脑行业，无工作经验也可以加入，欢迎应届毕业生，公司免费培训上岗；工作时间：早上9：00-下午18：00，中午12：00-13：30午休，单休周天，节假日正常休薪资模式：无责底薪2800+200+提成+奖金300-1500=综合薪资4000-8000注：不提供吃住，暂不接受朋友一起找工作,接受实习生,不接受短期实习",https://www.zhipin.com/job_detail/073674963fca0d051HV-2t66EFJZ.html?lid=4WmKvkdU3Ra.search.93&securityId=vAcJShi6S2mvi-E1MetUq9sUIH5tk4A7rfo5ZO4RGU75WOoTvo-MsyQ_3iCR_mZpNpUMj5t7ub-yVWn1FY_AYayM8hUxR7hMscbd5nWtKniVcgedrzQC&sessionId=
临床监查员（实习）25届,正大天晴,成都·武侯区·桐梓林,3.9,4.2,岗位职责：1. 协助临床研究中心完成机构的立项和伦理申报等关键流程；2. 与主要研究者、机构办、伦理委员会及GCP药房保持密切沟通与协调，确保研究工作的顺利进行；3. 协助项目管理和临床监查工作，确保试验的进度与质量达到既定标准；4. 积极完成上级领导交办的其他临时性任务，确保工作的及时性和高效性。任职要求：1. 临床医学、药学、临床药学等相关专业本科及以上学历；2. 熟练掌握计算机及办公软件操作，提高工作效率；3. 具备良好的书面与口头表达能力，能够进行积极有效的沟通；4. 每周至少能够保证3天的出勤，确保工作的连续性和稳定性。,https://www.zhipin.com/job_detail/36994e9eb07276b81HF62tS0GFdU.html?lid=4WmKvkdU3Ra.search.11&securityId=R1lzbjWulj9Sk-x1qgdyojFX4CpFENnDIIog1-Gigqo7NByNNJVdV007TapyRzklZaEZdnr11IInJ1Oc1NQaIcmHqv3vOdHm2Au2xigOpyQUDwY6xQ~~&sessionId=
信息补入5K+ 25届可实习,泰盈科技集团,成都·青羊区·天府广场,4.0,7.0,职位详情：通过系统核实vip用户信息， 协助客户添加企微微信，简单轻松可带小白，接受25届实习哦，欢迎宝子们投递简历(#^.^#)职位亮点：1、不推销2、周末休，法定节假日休3、办公环境好4、氛围好 团建多5、综合薪资5K+五险一金6、无试用期 带薪培训,https://www.zhipin.com/job_detail/a29c0c5d8ac332b71HFz3N67FVFY.html?lid=4WmKvkdU3Ra.search.111&securityId=4vBo0UMvmZYJp-t1VTfj5lV-e3pSNeFpH1-8uBNwqsR9yEbnIlf7p7fWGnvmJH_i_5gXRAvVnSrx3SL_9FG4sf99RdsFNaAhe1Brhm-2FfqTYUYFrc8~&sessionId=
实习 5500➕转正 25-75%高额提成➕工作自由,成都链家,成都·成华区·动物园,4.0,5.0,一、岗位职责：       主要负责房屋租赁，二手房新房的销售，门店和网络等多渠道收集客户资源，以及房源，后期通过实地带客户看房，达成一次房屋买卖，租赁交易。不需要你有经验，会有专门的师傅一对一带教，也有带薪培训让你快速成长，只要你想做好，想要得到自己想要的东西，我们给你一个自由发挥的平台二、 公司薪酬：1. 无责任底资5500元（其中1000元为浮动奖金）+转正后30-70%业绩提成。三、发展：我现在是门店的商圈经理，我也是从一个新员工一步一步走过来，在这个公司，真正能体会到关爱和良好的团队氛围，也能让平凡人实现不平凡的梦想，公司真正公平透明的晋升机制，能让每一位员工有展示自己的平台，也能让努力得到认可的人快速晋升。我们也是一个较新的门店，有大把的机会等着你，我们区域房源属于刚需首选，成交量和房源热度是全成都三环内第一，欢迎敢于挑战的你加入我们的团队。四、 公司福利：1. 个人福利：五险三金（公积金，孝顺金，关爱基金）、带薪年假、精英社国外旅游、内外部培训、学历提升计划、节日礼物2. 孝敬父母：孝顺金、关爱基金，节日送礼、“赢亲情人民大会堂国宴”我们有强大的工作系统，一群年轻奋进的同事，有公平谨慎的平台，有融洽的工作氛围，同事之间的相互关爱。我们不需要你太优秀，只需你不甘平凡，敢于为自己想要的生活努力拼搏。我在成都链家等你，在优秀团队等你！在链家，只要你的心是善的，努力是持续，终将取得成功！,https://www.zhipin.com/job_detail/eda0838801ee3e151XJ52N6-EFpX.html?lid=4WmKvkdU3Ra.search.107&securityId=zhEH0CwBEDqtB-P1XWDKFH1b3KG5dIRf2AiSDbCWxr9qebDfvWOLq7_abos7Op-hBYfFIns_aKePcL4NK1zvwparKY7QR481lca_-00a-8edCnE6wQ~~&sessionId=
市场实习生（实习证明+第三方协议）,领嘉创和,成都·金牛区·花牌坊,4.0,9.0,公司因发展需要，招聘10名实习生，无需经验要求，一经上岗，统一培训，一带一保证最短时间上手。提供实习证明。一、岗位职责：1.了解公司企业文化、业务范围、工作运营模式，协助公司管理层处理各种事务，协助部门经理开展管理；2.轮岗参与各部门工作，学习岗位运营流程（市场销售部、行政人力部、运营管理部等）；3.根据个人喜好和强项，轮岗匹配，落实轮岗工作；4.协助部门经理制定运营策略，落实运营项目的展开。二、任职要求：1.大专及以上学历；2.年龄20-25岁；3.接受应届毕业生，在校期间担任过职务，表现优秀者优先；4.性格外向，学习能力强，学习态度好，有良好的沟通能力，有责任心，善于处理突发事件，有长期稳定的工作规划和职业发展；5.熟悉办公软件的操作；6.执行力强，能服从上级领导的安排，工作效率高。7.退役军人优先。三、薪资福利:1. 实习期工资4000-6000元1月(保底+绩效奖金)转正后:5000-10000元1月(保底+绩效奖金);2.入职后免费提供员工公寓，环境优雅，家电齐全；3.内、外培训均免费，在职带薪培训，指定公司中层干部负责；4.定期团队活动（庆功会、公司旅游、篮球比赛、演讲比赛、高尔夫常规训练等）四、公司详情：工作地址：成都市金牛区花牌坊街1号西大国际21楼A2室；公交车：（4、37、56、62-340-107）花牌坊街站或者109-42-93路，锦江公园环线，金仙桥站下即可！就在旁边。地铁路线:地铁5号线花牌坊E口.步行1000或者二号线宽窄巷子站步行1000米；联系人：钟经理联系电话：************本公司郑重承诺:所有岗位入职不收取任何费用，公司免费提供岗位技能培训敬请求职者周知！！！,https://www.zhipin.com/job_detail/c2b3478e89a9dfa51HZ83NW8EFpR.html?lid=4WmKvkdU3Ra.search.136&securityId=s9BOBbO4OHkU0--1rBb-ep61uOq-VmhGYi7SR8DKewdHu0T15cTKCHpUDfO5s7hBg56BbTioscLXza79-seQ3lHsQptOqRpUUrx1eTTmK5xqx_XoFw~~&sessionId=
游戏AI实习生,光宇游戏,成都·武侯区·新会展中心,4.0,5.0,工作内容：1、负责探索计算机图形学和AI技术结合的研究与落地； 2、方向包括但不限于相关软件图形渲染、深度学习图像生成，Fragment Shaders等相关领域； 3、日常工作主要针对游戏画面在AI软件中的生成； 岗位要求：1、25届计算机图形学、数字媒体、人工智能等相关方向专业优先； 2、有数学和代码基础，熟练使用Python 3、有Unity/Unreal等游戏引擎的开发经验者优先； 4、优秀的英文听说读写能力，能够流畅阅读国内外优质学术期刊和论文。 5、喜欢研究市面上最新的技术，AIGC方面的。例如：ChatGPT注：长期岗位 优秀可转正，暑假及短期勿扰，谢谢合作,https://www.zhipin.com/job_detail/4a07cd1a747b2fe71XN63tu9E1BX.html?lid=4WmKvkdU3Ra.search.49&securityId=EiD83zFr7BS6n-Z1gE5dPzmyINaP9xTqLDDKU_bSh1xFXbSKUaeqWHbAaauozGpSTGbrcHPQyJDUvcvCQw0FbX7icF7vBxxi5KtLDboEm0jsmxx7&sessionId=
视频剪辑实习生,云雅科技,成都·武侯区·银泰城,4.0,5.0,云雅技术是一家跨境电商SaaS软件企业，基于大数据和人工智能，为亚马逊全球及其它跨境电商卖家赋能。云雅成立于2013年，于2016年进入跨境电商行业，公司白手起家，一步步成长为行业前二的大数据选品软件服务商。公司盈利健康，最近三年均保持100%+的年增长率，处于快速上升期，不需要融资。公司目前有60+人，分布在成都、重庆和广州，远程协作办公。公司视频组已有3位正式员工，主要负责视频录制、直播等工作，现扩充人员，给大学生或应届毕业生一些实习岗位，希望进来的组员，沟通协作能力强、工作细心，思维敏捷，大家相处愉快。【岗位职责】1、根据需求完成营销视频、及其它需要剪辑的工作内容，确保视频交付效率和品质；2、准确理解视频目的，把控视频逻辑和剪辑节奏，对视频效果负责；3、愿意尝试新媒体的其它工作内容，如出镜、平台运营；4、参与小组视频创意讨论，提供专业的视觉理念与建议。【任职要求】1、有视频剪辑、新媒体经验者优先，25届大三学生优先；2、能熟练使用视频剪辑软件，对热点敏感；3、愿意学习、有责任心、团队合作意识、思维活跃；4、至少能实习4-6个月。职位福利：交通补助、餐补、节日福利、周末双休、定期团建、弹性工作职位亮点：弹性工作 不是高压环境 可随时请假,https://www.zhipin.com/job_detail/fa6231371a5fe8b81HR509-8FFpW.html?lid=4WmKvkdU3Ra.search.125&securityId=MKh2VCpxq73tg-91yxYBHY2jrPxq9D_WjcOEOr7DEbDIyGk8PGiXtvKL7j86axGuXyYy1opDn06Qn1K0dJ8AYvnwefz5wuESQCO0tKxqXsA7gQ~~&sessionId=
物业管培生（2023届、2024届和25届）,新力物业集团有限公司,成都·青羊区·黄田坝,4.0,5.0,物业管培生（2023届、2024届和25届）4k-6k工作职责：1、提升社区服务品质，打造客户美好家园；2、挖掘业主潜在需求，为客户提供有价值的服务；3、满足客户需求、解决客户诉求，与客户保持良好关系；4、代表客户的利益，赢得客户的信任，营造美好社区氛围。发展路径：客服管家——客服主管——项目负责人培养计划：融入期：6个月，入职集训（文化融入、技能培训、业务知识）、在岗实践（导师带教、在岗学习、实操）；蜕变期：1年，专业技能提升、重难点专项突破、管理能力初阶培养；成长期：3年，项目品质与经营能力提升、核心业务管理能力提升、初阶领导力提升。,https://www.zhipin.com/job_detail/7b968eef78e5aee51HB52t27EFVQ.html?lid=4WmKvkdU3Ra.search.116&securityId=48AnN3KCiBzum-21VgdDuz3IS8jhKxvKubjtOz5NQKvOKcGCok6mebrPgu0J9_3HRWWbTYW0G57dkRbJkOFhIuiUWIbYKIHKatCgQD898VMnBlDpvg~~&sessionId=
文员（接受实习生）提供住宿,成都天宇乐维科技,成都·龙泉驿区·大面,4.0,6.0,在线处理电商平台用户咨询的问题，不含任何的销售性质！！综合薪资4000-6000+，一个月正常做4、5k以上8小时工作制，不卷不加班，到点走，工作不带回家，月休6天接受新手小白，接受24届应届生，接受25届实习生（要能立马到岗的），男女不限提供五险一金，可提供住宿，有食堂,https://www.zhipin.com/job_detail/b978fd7b5029a7181HF629i6ElZY.html?lid=4WmKvkdU3Ra.search.130&securityId=9MmyqCW8eqOGY-E1N0AowvDU8DmZnOyFPL_w3mUz19X7Z6HmtciHyZ_XevGQ6P_IMcTttUxmMa0nczZjM9jB6Vutwr4ZOB4WA3rYQpKWgXqnSs1wHCi95o31K-ba-Rmx1iF80IGK_g9XRb_bJrtmYumk&sessionId=
财税实习生/带薪培训/双休,扶君集团,成都·锦江区·红星路,4.0,5.0,1对1带教，带薪培训【工作内容】1、根据公司提供的客户资源平台，了解客户方财务配置情况、了解客户的财税、工商需求并做好登记。2、添加客户微信（有工作微信）为客户介绍公司的品牌和定做方案的优点及服务特色，邀约客户进行面对面交流。3、简单来说前期做好顾客需求登记工作，后期销售的流程由公司部门资深财税顾问负责跟进。重点！！你不含任何销售性质！【任职条件】1、接受无经验和应届毕业生！！大专及以上学历，税务学、会计学、审计学等相关专业优先；2、对销售行业有热情有耐性，性格开朗、有目标感、有上进心、具有良好的团队协作精神；3、形象气质佳，沟通能力良好，具备一定的商务知识。【薪资福利】1、底薪3000-4000（面试定）+过程绩效+6-25%提成+月度/季度/年度奖金+六险；2、早九晚六、周末双休，法定节假日正常休假；3、假日福利、团队聚餐、集体活动、生日part；4、4A级办公写字楼，环境舒适、整洁，交通便利，公司团队年轻化，90后居多，氛围轻松活跃~5、公司团队大，发展好，晋升快！期待有能力的“你”加入！,https://www.zhipin.com/job_detail/c1df27220dda02c31HB82t-9EFdX.html?lid=4WmKvkdU3Ra.search.131&securityId=IKbgVEphoXP1q-N1GfvCh64A_SuxlIZcO9RBms_4-1O0_9ZH_O-xdnD9YFhVfsnVFir_c00hGs9sY4YLrdVtsoDhQ3pu3dGPtLWOkq3CWfYaKZkDmQ~~&sessionId=
python实习生,达观数据,成都·双流区·华阳,4.0,6.0,要求：25届本科或硕士，长期实习，提供留用机会岗位职责1. 负责公司AI产品的后端功能开发、测试和维护工作；2. 改进已有业务架构，提升性能和可用性；3. 参与制定代码规范测试规范，建立起开发质量控制方法；4. 参与各专项技术调研，新技术引入等前瞻项目。岗位要求1. 计算机相关专业，精通至少一门编程语言，良好的代码能力；2. 掌握各种常见的数据结构和算法，了解设计模式；3. 熟悉Mysql或至少一种关系型数据库；4. 了解Linux 常用命令，了解Git工作流程，或者掌握docker、Elasticsearch技术者优先；5. 具有高度的责任感，工作积极主动、学习能力强、善于总结，有规范化文档编写良好习惯；6.能接受客户现场驻场开发和短期出差,https://www.zhipin.com/job_detail/fd7d7640a4822ec21HV639S_GFpR.html?lid=4WmKvkdU3Ra.search.25&securityId=htWr7o_wkeLFq-f1sZNYc8sUjEO8lIq_mbigLo4g_G8FmwJMvlWy_iwHk5curOu5XaePQRY4jrkHG53x5IEMvfNMWw--3f_BBLHFI9YrSsC9vg~~&sessionId=
IT技术开发实习生4K+提供住宿,世心生态农业科技,成都·武侯区·新会展中心,4.0,6.0,岗位职责:1、辅助项目组，参与项目需求分析和设计;2、参与项目设计和开发各个流程;3、辅助进行系统的功能定义程序设计;4、参与分析并解决软件开发过程中的问题;5、配合项目经理完成相关目标任务;6、具有很强的学习和独立分析能力、工作责任心、良好的沟通能力和团体合作精神。任职要求:1、大学专科以上学历，应届毕业生优先。2、热爱IT，愿意深入java软件开发并长期从事3、对业界最新的工具和技术有强烈的求知欲;4、学习能力强，有较强的沟通能力，有较强的理解，逻辑分析能力，能够理解以及处理复杂逻辑。5、因项目需求 暂需驻场办公（高新区）福利待遇：1、具体薪资面议（2.5k-5K）2、五险一金（实习期不提供）优秀毕业者可正式录用当月发放3、提供学习培训机会职位招聘2-5人,https://www.zhipin.com/job_detail/a7535f9129a5d4141XR50961ElZR.html?lid=4WmKvkdU3Ra.search.102&securityId=CxthdbqfftvMj-p13U_O_kWfX4gibdh7x7uybBsdYjCPOxMQz6q6WIMDcGX-PeYcM7edhoTvuApcgos122ZwfYz6TJroXgbR2_97Up7xXlVYOa8tb11F&sessionId=
实习生,四川钱坤,成都·武侯区·新会展中心,4.0,6.0,公司介绍：公司始于1997年，经过20年发展，现有员工600余人，办公区占地6000余平方米。公司位于成都市高新区地铁1号线天府三街地铁口“花样年.香年广场”，因公司业务发展需要，诚邀志同道合，对自己的人生有计划、有要求的优秀人才加入，公司将为员工提供行业内最顶尖的培训和最完善的薪酬福利体系，如果你需要的一个足够大的平台，我们有……岗位说明：此岗位接受2024、25年应届大学毕业生实习，需全职在岗实习，不可经常请假，实习期可入住公司员工公寓。实习生4000元/月+奖金任职要求：1. 大专及以上学历，专业不限，热爱金融证券行业，愿意在金融行业长期发展，有证券从业资格证优先；2. 积极、主动、有悟性、有上进心和责任心，具有良好的语言组织、语言表达能力，适应力及抗压能力强，学习力强；3.刻苦勤奋，愿意从基层岗位做起，如期取得毕业证后，公司将优先正式录用，签订正规劳动合同，购买六险一金。工作地址成都市高新区天府大道中段天府四街吉泰五路88号花样年.香年广场T3楼,https://www.zhipin.com/job_detail/b9b8c457feb6959b1XB-3tq5EFs~.html?lid=4WmKvkdU3Ra.search.19&securityId=Rf4cbYRqP7j4N-61zNk-sU2DrxgimJs7vortWp4YOxppbAC9HGMfaMM6oI8rUM8Q6itYkz7ZOanVneThHMBut1U96GNGVEI1A4silRZczJLDpKSs&sessionId=
实习生 140-150元/天,责任云,成都·锦江区·红星路,4.2,4.5,招聘岗位：实习生招聘周期：长期招聘实习内容：1.参与企业社会责任、可持续发展等领域的政府委托课题和研究院例行课题研究2.参与企业社会责任/可持续发展/ESG报告撰写、企业社会责任战略与管理咨询3.协助举办社会责任系列大型会议，提供材料、会务等工作支撑。薪酬福利：固定工资150元/天实习周期：实期周期至少满3个月，每周工作时间至少3天，每天工作7.5小时，周末双休。招募对象1.大三或大四本科在校生，或研究生在校生；2.专业不限，经济管理、中文、新闻类优先；3.文字能力强、学习能力强、抗压能力强。4.学校封校期间，可线上办公；,https://www.zhipin.com/job_detail/0541ccb96faebbe31XB_39u_F1dU.html?lid=4WmKvkdU3Ra.search.145&securityId=_A5xGJfZ6dkpF-o1EFPK_i1aAYRaemBiLH45MHGzU1YOQ0EGoTQB1y76HdEtXnssiCXWtEE1J-ldidr5VJoGpeb1FuHx1_f6xIpb8lNbPRuKFrOI3PI~&sessionId=
教研实习生,西瓜创客,成都·双流区·华阳,4.2,4.5,【你来做什么？】1.Demo 设计:与大家脑暴有趣的作品，用编程知识实现程序效果2.赛考解析：分析赛考题目，制作讲解视频3.课程上线：参与课程配置、代码检测、代码操作演示等环节的课程制作工作4.课程迭代：拉取课程问题，在有经验的教研带教下分析课程卡点，寻找优化解决方案【你能收获】1.头部互联网教育公司实习机会，提供实习证明；2.全流程，全方位，多角度参与课程研发过程，提升产品、开发、设计能力；3.扁平化学习型的工作氛围，导师1V1带教，提供多元化的培养方式，周围都是大佬同事；4.团队建设，不限量提供咖啡，茶包，免费借书等多种福利，公司定期组织分享交流，倾听成长心声，提供充分指导和帮助。【我们需要你】1.本科及以上学历，25届及之后或已保研的同学，计算机相关专业，写过程序或参加过编程、创客类比赛优先；2.工作耐心、细心、负责，对教育有热情；3.每周实习5天，可实习3个月以上。,https://www.zhipin.com/job_detail/40513d7772a4b32e1HJ_3N2-FFdS.html?lid=4WmKvkdU3Ra.search.45&securityId=xvMmoIpoE85a--01W6zZiEHrl76wCZPZHilDl41LodpsJ3LtyyZ79toyr8ltMS0D-5y21rJiVSVhlfauExWtu29v0fs7kkgt7waNVTu79oPITK1m&sessionId=
招聘实习生,自如网,成都·武侯区·桂溪,4.2,6.0,岗位职责：1、协助Recruiter完成招聘相关工作，如筛选简历，电话沟通，邀约面试及接待面试等；2、协助进行招聘渠道维护相关的工作；3、协助进行人力资源相关的数据统计工作。任职要求：1、 25届及以后毕业本科及以上学历的在校学生，专业不限，人力资源优先；2、 对人力资源方向有兴趣，具有强烈的责任心、良好的沟通能力以及渴望学习的态度；3、 每周至少实习4天，能够全勤的优先，可以实习3个月及以上，可尽快到岗。4、薪资：基本薪资120-140元/天+招聘绩效（入职1人：100-150元）,https://www.zhipin.com/job_detail/73a04a8573a067541nx43di8FVpR.html?lid=4WmKvkdU3Ra.search.46&securityId=IBu2Hz4ZEcrSy-C1k7AFgnvM2t8_ODh_MAlsjRSRnRcefQT-ci33OTTqWtOPDt3Ju0PlmPNq6spx5QH-pVnM1Q7K37csSp8qM1cC1LtU3wY9fxUfkVs~&sessionId=
嵌入式软件开发实习生,笛思科技,成都·武侯区·成都高新区,4.5,6.0,岗位职责:1. 参与针对芯片的验证软件开发；2. 参与嵌入式平台Linux的驱动开发和FPGA原型测试用例开发工作；3. 参与芯片SDK的设计与开发工作；4. 有机会系统学习芯片SoC架构知识；岗位要求:1. 211/985/双一流院校，通信/电子/计算机/软件等相关专业24/25年应届毕业生，硕士研究生及以上学历；2. 对通信/芯片/嵌入式行业有浓厚兴趣，热爱研发工作；3. 熟悉C/C++语言，熟悉嵌入式处理器外设驱动及控制开发；4. 熟悉Linux嵌入式系统的原理及组成；5. 学习能力较强，喜欢专研技术，有良好的团队合作精神.,https://www.zhipin.com/job_detail/92783c6467e0f9711HR-29i6FVpR.html?lid=4WmKvkdU3Ra.search.94&securityId=5fw5oaUGezJm5-T1r8-V1nqp9vOV-jFeXxSm8_C2GPwYvOZA0A1oemZZsqe1z2cn7lihwP5vNEeHomqbP2S9NBOd3nRXLRLXKHv27MpB0GHXdgLFsHgs&sessionId=
医学信息沟通实习生（成都）,长春金赛药业,成都·青羊区·金沙,4.5,6.0,【了解金赛】  金赛药业是中国基因工程药物质量管理示范中心，国家基因工程新药孵化基地，国家科学技术进步二等奖获得者，拥有亚洲重组人生长激素生产基地，是长春高新（股票代码000661）控股子公司，行政总部和生产总部设于长春。【岗位职责】 1. 全面了解金赛发展史、文化及核心价值观； 2. 学习业务流程，熟悉产品推广模式，掌握相关专业知识；  3. 接受适当培训，跟随导师学习合规的工作方式以及了解学术推广活动的组织； 4. 熟悉金赛医学信息沟通专员的工作内容，学习幻灯片制作及业务数据收集、分析技巧，练习幻灯片演讲；  5. 了解和发掘潜在客户，管理维护客户关系，提供专业的咨询及建议；  6. 在实习各个阶段接受学习成果的考核。【岗位要求】  1. 大专及以上学历（2024年及以后毕业），医学、药学、化学、生物/制药工程、医药营销、生命科学、动植物学、环境/能源/资源工程等相关专业；2. 熟练使用MS Office；  3. 良好的沟通能力和较高的人际敏感度； 4. 主动学习能力强，不甘平庸；  5. 乐观积极，坚韧抗压；  6. 良好的团队合作精神，主动承担。  【待遇】 1. 实习阶段：大专150元/天，本科175元/天，研究生200元/天；2. 实习期住房补贴：600—1200元/月  3. 实习通过测评评估有机会给offer正式录用：基本工资+交通通讯补贴+奖金，正式录用前半年持续享受住房补贴，为你保驾护航。业绩达成综合年收入可达15-25万。4. 正式录用后其他福利：六险一金+节日礼金带薪年假+采暖（北方）/高温（南方）补贴+结婚礼金+生日礼品+托儿费+团队家庭日旅行等。 【我们的实习还提供】  1. 提前起飞的正式录用机会：实习后通过测评评估可提前给offer的靠谱工作岗位 2. 产品专业性强，配套高质量的演讲、学术知识、疾病知识推广、管理等培训  3. 产品市场前景好，潜力大。个人职业发展前景可期：量身定制职业规划及晋升通道，发展机会多,https://www.zhipin.com/job_detail/5a44323d962f41c51nx-3925EFJW.html?lid=4WmKvkdU3Ra.search.71&securityId=SXQCX5tEOnkxO--1zdw5EG_ZrWvwzebtEFWVHbhFSRwf-wvBDjWn9dZpoL-r4vM4i0WRC5Hgu3UFqZDGeG1up5LKjVjmb9mr3egmYltcLrtaBSak&sessionId=
25届前端实习生,致远互联,成都·双流区·广都,4.5,6.0,"岗位职责：1、了解并掌握业务空间的运行机制与栏目开发机制； 2、根据产品需求，协助完成产品前端开发等； 3、解决开发过程中遇到的疑难问题。 岗位要求1、计算机相关专业【2025届毕业生】本科及以上学历,优秀者可转正；2、熟悉H5,CSS3,以及JavaScript，了解前端框架以及工程化管理；3、熟悉VueJS,并且有一定的项目经验； 4、有一定的数据结构，算法能力，了解计算机系统和计算机网络的基础知识； 5、有良好的责任心和主动性，做事认真、细心，善于总结和分析",https://www.zhipin.com/job_detail/7a5a72d2382dfa441HJ42Nq0EFBX.html?lid=4WmKvkdU3Ra.search.4&securityId=rp95Mmj7C9thb-t1hcZhG4wgXG3AmyMoOY93Rms_ssToAbs6FAPdvI9hddR0lACJQkAKul8fnuS4bTlB1G9iSzpA_9sgC1lizwUXRjovIBqiCA~~&sessionId=
锦江区直播运营实习生,锦江区柯布商贸部,成都·锦江区·攀成钢,4.5,6.0,柯布电商以抖音电商、微信视频号带货为主，因业务需要，招聘直播运营25届实习生。直播运营实习生，第一个月3000起，第二个月3500起。个人工作能力及工作表现较好，且项目经营业绩良好的情况下，发放500-1000绩效。【工作职责】1、短视频剪辑（简单的带货类视频混剪为主）2、直播运营（样品准备、直播场景布置、直播后台操作）3、出镜直播（简单介绍商品，1-3分钟话术循环说）！！！【工作时间】八小时工作制【任职要求】1.25年毕业，大专及以上学历，只考虑可稳定实习2个月以上的全职实习生。2.能熟练操作剪映软件，具备10条以上短视频剪辑经验。3.对直播带货有兴趣，想学习直播运营相关操作流程。4.不恐惧出镜，口头表达流畅。（非娱乐直播及自然流憋单直播，短视频引流直播间，只需要简单念稿式循环介绍商品即可）5.成都本地院校优先。（无经验者勿扰）欢迎对直播电商行业感兴趣的实习生加入！给你一个锻炼的机会和入行的机会。,https://www.zhipin.com/job_detail/9b83efc4731223ea1HRz2t28F1JZ.html?lid=4WmKvkdU3Ra.search.87&securityId=jfowznZ6oCKJm-F1BqSEdHjGO4sdLrIMV1XUGyoIRkdqrm43vlW9C3UG-26bJ_ZpZtTVsvnRYDJnmaf1ZwZ2nIHyhA5M9XgtPV406dAx4G6f08Bug15S&sessionId=
